Series Name,Series Code,Country Name,Country Code,1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Gross savings (current US$),NY.GNS.ICTR.CD,Germany,DEU,98405422578.681,104833278451.106,98226392404.5006,106748048750.149,121582167569.111,156569929603.017,181530149450.314,184119423143.504,144129579701.156,142244821223.782,145533261722.145,141404107688.696,148689739198.573,228168441843.63,272276599745.015,310337024280.03,323908908982.805,432333062636.231,443256644545.926,501128604438.899,466320373690.379,501611522999.283,595716709530.875,562417968642.377,504016891965.504,520028028072.081,495254634455.835,441586438580.724,438593888185.191,470560365691.712,545267431274.594,684477520583.376,686975668439.413,788757679167.856,968323248805.85,1016790513817.72,832239898060.538,876310905323.112,1043156420889.6,945283672422.26,992534344521.088,1072413689422.91,950554173050.514,992516709467.831,1064404648653.3,1187501344993.03,1153895294699.15,1130467797983.1,1300082166645.62,1161295068612.69
Gross savings (current US$),NY.GNS.ICTR.CD,India,IND,..,..,12898058463.2973,16399409633.2814,18714995076.4902,20675030951.7954,24125234741.9891,27065165246.4265,30586872738.9921,31725082640.3416,33513607004.6431,33511502022.5995,39058015759.3176,39311168680.6015,47386948465.6426,53851221624.541,59636013640.1092,68091088742.0555,58774830818.1593,66999157559.2409,67262991575.9475,84931289606.5063,97158631174.8532,106270487806.153,114573319616.768,109085769250.45,117630251987.435,122340201605.676,127476223165.606,144756707218.439,185171845931.54,236377433904.843,282359125440.8,341883498789.9,450331059943.451,434648437169.388,477946089723.643,608346871117.125,640470796871.476,644448629765.505,636941949736.07,682414589787.898,682696966216.142,707499114906.137,840696400021.815,849003504588.244,842237454027.213,761610084083.864,887800685119.47,1009967720026.05
Gross savings (current US$),NY.GNS.ICTR.CD,Indonesia,IDN,..,..,..,..,..,..,..,..,17272603257.0742,14002797794.1667,19383845601.6251,19563944398.9521,20066119541.1466,16811753110.9723,18300739051.7792,19655436167.0464,24733257014.1671,23832458695.0975,25741973823.7814,29830823047.2137,45819015941.6407,52840682286.2432,56876843818.5607,63227142167.9546,62633964995.9773,21401270650.5339,18482704556.4897,43378907116.9673,43641239161.3264,45036000741.3097,48560454639.2249,53330353478.0647,69576095669.9075,93975865291.388,108828385953.397,145172356504.92,156782422805.025,247122858920.02,296644988832.457,293584085787.434,283993632363.209,273203170818.248,259318189378.459,278843504721.613,313606446931.463,330197070573.906,345832227166.394,309504634006.573,390825404108.089,488510181593.08
Gross savings (current US$),NY.GNS.ICTR.CD,Italy,ITA,43838188626.6965,51357957682.6251,54774543618.6066,57587665354.8474,66015886025.9149,82088679005.67,102911732703.932,118155647905.883,96940381521.9811,94830047700.8274,100907770702.243,100123577190.066,101619838761.235,141436515726.033,176627646956.288,196004341967.425,197570152103.969,249326252917.39,252481280261.231,254250585001.48,212810081841.153,220687616378.053,259612369992.126,293564096893.038,278453863734.272,274707765410.168,263400874032.052,236098268453.196,245247910754.843,268973071196.183,321823485698.189,375327932459.298,376836839958.791,399425466860.045,461991195329.673,457457539309.674,387808925177.003,368959002676.316,404934677745.587,366279386229.303,386227936260.901,407766872699.509,340360722739.595,379137187306.151,405791562644.484,442001003877.551,433302588297.973,408986097706.028,501704647449.856,410835149059.049
Gross savings (current US$),NY.GNS.ICTR.CD,United States,USA,339038000000,350514000000,352402000000,402120000000,462336000000,550944000000,617947000000,634238000000,748994000000,728412000000,719270000000,884494000000,883464000000,868140000000,952441000000,1080353000000,1114015000000,1118450000000,1158345000000,1152893050000,1168933200000,1300919600000,1432284700000,1585406100000,1786888700000,1937420900000,2014425000000,2132035000000,2077163000000,2004515000000,1992418000000,2162129000000,2358546000000,2647105000000,2515067000000,2218395000000,2001125000000,2301936000000,2536599000000,3022659000000,3204043000000,3542777000000,3685570000000,3550905000000,3816764000000,4048914000000,4233282000000,4092592000000,4221006000000,..
Gross savings (current US$),NY.GNS.ICTR.CD,United Kingdom,GBR,44108179862.235,41317149322.1333,46627760207.9812,47918352758.1236,57221816211.7195,74251897174.1623,93178929984.1597,110850476158.123,99368213204.137,93807867839.3166,92333505752.6925,88405966380.6009,91359928318.0858,105090060185.998,131983993607.655,162832784979.344,163189612794.747,178493305337.402,178720244136.488,172534224719.98,153612337547.874,189625494679.194,208392960592.74,223013147142.702,252768567379.643,288252306153.231,268398008744.99,274341471384.884,269008406474.161,289820917998.865,330035050978.067,371430542257.468,403192222340.346,409284848417.656,456162047262.269,395925801289.69,285994382605.929,332513830715.57,375159760593.95,340719777681.227,326020254789.811,381967645463.135,372662600414.721,336114314850.456,395608822903.233,403808834416.971,440994409171.41,380183819642.156,502182787602.986,483867731480.515
Gross savings (current US$),NY.GNS.ICTR.CD,Mexico,MEX,..,..,..,..,..,..,29359884089.3182,53669800608.0127,66878774806.0492,48177634240.3749,44504356203.7614,48531453242.6271,52171930999.2769,28218177500.0687,37984024116.9076,37340985975.1309,43677777861.6255,51786313035.1848,57040993589.3826,59725882258.3834,99671565179.7128,106718322294.439,81421683380.4429,93322383101.483,117767435743.061,123015262149.017,134626771114.184,151405708151.978,155869597633.202,151128922049.406,139363250432.229,172948226391.446,186912614754.5,229539915039.052,244822438764.996,257772091576.385,206852589974.971,251326554477.658,281270310683.193,279642044842.415,256837091426.612,279708371631.873,255016520893.331,240495650497.075,268507606918.097,289324354472.411,299911197722.67,271493426070.553,309476784504.633,315154762124.798
Gross savings (current US$),NY.GNS.ICTR.CD,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1645759519365.78,1491946251597.94,1326002802324.73,1421014235260.78,1541725214290.54,1300292509353.68,1192295442473.48,1297833020261.43,1434460230621.53,1426001400026.48,1372028616991.96,1389650874935.37,1462660603204.42,1339887768963.82,1519090085600.74,1594474663419.33,1561551737538.44,1316244379643.19,1262057738147.21,1252533266696.74,1437418561520.84,1444224962650.63,1468181043218.62,1493005909992.87,1421108599253.26,1475879325204.74,..
Gross savings (current US$),NY.GNS.ICTR.CD,"Korea, Rep.",KOR,..,..,..,7638148760.33058,10976512396.6942,16416247933.8843,20523917355.3719,16417063505.2599,17881855971.1026,20702811675.8768,26402044795.3593,31295922975.7562,32456032190.1192,41385983294.5714,57951447972.8169,82665248890.5902,95609967628.7493,110587550367.356,129077492329.72,135574242131.557,149990291264.156,175695226435.995,213503593679.256,219452430107.527,204621188259.101,144605647710.926,175998694653.522,195287397672.774,174909103410.561,197296493962.065,231769280781.464,281277786333.95,315675187395.641,346408865015.849,392280148595.625,348993322075.894,314157588451.99,400934467725.752,434508680313.827,443153063704.554,477710140554.982,519319053757.975,532788098590.161,551821094353.386,601075488578.292,618443020081.781,574371209740.144,595713908315.431,662079225055.258,567084930987.47
Gross savings (current US$),NY.GNS.ICTR.CD,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,116848140636.522,110840234041.422,106219818195.723,88863103802.9386,52358105569.2942,55335908952.0715,93896143853.5372,99685281772.3689,99408361690.5901,121643028416.201,178844249583.478,233380729044.354,303521846036.474,406376392093.851,499315398956.006,255242054021.985,400804748412.308,588357544048.688,601631272816.836,556659787873.851,504765020128.702,359505385924.108,319367832347.225,404076275833.149,479784553851.229,449306619788.639,384743236315.207,566541303909.901,710446375131.608
Gross savings (current US$),NY.GNS.ICTR.CD,Saudi Arabia,SAU,5217436753.43766,30552606035.2056,26556524564.693,38616103022.5108,35816992487.4631,27512126113.1066,42334677171.1921,82949377019.7459,84540355444.3017,50426716085.0293,30834751171.6576,23531733743.4306,17676356056.7853,11846720218.3349,11447067246.2604,14693592560.3072,13096935008.6419,17870734523.4903,11351518619.0045,22919917226.6292,20620890350.4857,20812581604.4592,28385554814.7281,35151005426.3722,37777872863.2708,24611442092.6117,41433986666.6667,57343810795.143,51609322448.476,55498254132.0168,75136418179.4448,109033305448.859,159805852524.045,182817400327.231,203522018755.98,274204575591.128,157043915972.347,230106218729.035,344897870275,365407256889.965,338149591894.92,299404018748.397,172397229111.459,181934967945.352,216355101713.224,293125452896.064,275506484849.955,180395747290.046,262582668619.93,454305692078.091
Gross savings (current US$),NY.GNS.ICTR.CD,South Africa,ZAF,10121854807.8828,13351395350.5222,11385102267.1367,10597249990.785,11784049989.753,13674649988.109,17517306458.4553,26946364797.7818,24513356187.5506,20031418406.9993,21579359869.1658,17987281656.8533,13703646441.4802,14671085349.6978,17681104209.3388,19003999874.2658,20518416190.8337,18319794101.0009,20171060493.6838,21698472472.6291,23283519702.2191,23596964799.0429,28719270350.514,25575049724.6532,25130588493.6223,22596698214.038,21838884684.9139,22925486893.1347,19989279792.1423,23166408223.3061,36223122387.6201,43439192022.7256,51123999010.0669,55018547648.4946,56646547210.2979,51604146440.4988,57302800474.0328,71546201025.5604,73779541795.1355,58632680146.5252,55473979911.6713,52154765628.7973,49541278523.4504,46233602592.689,54332449984.82,53490294842.0154,51615831648.9193,48106971895.8639,67812960289.3986,60283891567.7336
Gross savings (current US$),NY.GNS.ICTR.CD,Turkiye,TUR,..,11437158564.1277,14678268169.2157,17489694815.6192,18735975978.982,20163025590.2094,30134941196.31,19829117668.7843,23102249276.8102,20560962139.7373,17770496821.1645,17636841286.2043,23412980707.3957,29080357851.4284,21070600177.3186,25826226298.105,27939072040.4239,32683119596.0861,28021989621.4258,29192249914.7559,33403093080.5276,23767267344.8669,33202001477.9491,39560566634.5603,38910030059.5924,71003221588.5174,55945460723.9828,58710099163.7324,43417398903.0573,53942226776.7554,64975601168.5957,91204649971.9667,119694546501.859,137189585086.85,162919410488.538,189687637561.348,142516894776.681,169360777661.464,193149215776.678,205877732759.813,229026226524.852,233794351310.732,217915766364.674,217248512581.537,223817590810.207,216445022728.048,198745513394.587,193731146418.472,249478533351.332,266020126565.852
Gross savings (current US$),NY.GNS.ICTR.CD,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross value added at basic prices (GVA) (constant 2015 US$),NY.GDP.FCST.KD,Argentina,ARG,204785372339.458,215834905378.333,215878303810.873,212547814602.325,226968265031.396,217948502488.011,238244585297.898,246218868461.671,233500211622.229,231730816179.486,242625209522.397,246362583802.965,233323836018.183,248098579946.961,255806964880.023,253471150267.991,235375699798.109,230204332475.117,252512160173.083,271175132607.309,288509820775.415,306469605106.339,298436374444.933,314466872862.166,339488032450.69,354819126984.082,344734562257.131,342407124808.144,327363916826.208,294739881609.253,316708400156.498,342239769003.171,373669853728.731,402037811015.522,434255395520.442,450441261941.491,424604485017.251,467185543828.419,492513860585.092,485515190199.972,496227528165.9,487200591911.462,500330715016.281,489279881137.962,501863317176.924,488375075036.293,480500702095.724,432671136851.41,475864211402.752,500755226781.334
Gross value added at basic prices (GVA) (constant 2015 US$),NY.GDP.FCST.KD,Australia,AUS,..,..,354365024775.321,360810689026.11,373914455603.917,378450374803.927,397460652445.958,407519229082.802,421280088606.733,437669319915.167,422638227204.411,443358997632.621,469046423774.021,487847193520.186,497842038734.161,530823416341.081,558128302042.174,580889210547.262,582308150387.446,581141206058.374,601430507428.315,626547280944.261,650784267806.588,676819652865.947,704196327985.904,734767632245.273,771636626647.162,802418903892.578,821781535723.111,854441326035.327,879452613058.25,916972107500.451,946853354284.625,973181757380.16,1010510790098.85,1048411940533.17,1070599998777.53,1096025906321.64,1122703000880.23,1168333234563.79,1199281066999.65,1232022169816.9,1260122599486.21,1292035926351.27,1321985299828.85,1361615256676.61,1393938808792.32,1396321777971.52,1424655156979.6,1482194376198.45
Gross value added at basic prices (GVA) (constant 2015 US$),NY.GDP.FCST.KD,Brazil,BRA,358687385531.692,392367863044.544,412208970642.567,458479215504.993,479716264610.764,507913081774.267,544928473737.067,595067401454.385,569327391033.341,576621571736.438,563224673892.096,594414401310.47,638898974919.44,693536257121.928,713369804415.847,717980088314.646,741635908832.376,717643950124.582,727865144364.843,727517275728.352,757714945966.712,783454623947.259,796000763443.718,950753619593.728,978427409575.997,984539326471.873,994001915348.074,1033050202739.09,1048681239356.47,1086218896610.68,1099543582816.89,1161741402938.04,1196756293250.01,1240871308070.89,1312832009883.47,1374228003793.58,1372897002765.54,1468672860271.39,1523647374845.31,1548207411012.03,1592730116776.36,1600072660815.02,1549669123856.6,1504726443575.67,1523598887122.44,1550355158405.02,1565531289133.89,1515683496796.99,1588406087609.58,1636723672279.74
Gross value added at basic prices (GVA) (constant 2015 US$),NY.GDP.FCST.KD,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,934347114953.608,969312385045.85,1019498893797.7,1073764457347.93,1090722345960.21,1126221541112.06,1147539414203.52,1185452841688.54,1222860278415.95,1257120832585.04,1284856972449.11,1294395785086.76,1252720943077.28,1296687111808.69,1339463322441.02,1365084515340.27,1399793597964.22,1440159566766.24,1452012849947.61,1467487881617.4,1514493986961.34,1547976400111.1,1573281547999.19,..,..,..
Gross value added at basic prices (GVA) (constant 2015 US$),NY.GDP.FCST.KD,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross value added at basic prices (GVA) (constant 2015 US$),NY.GDP.FCST.KD,France,FRA,948329893296.24,1001932315038.37,988258651546.002,1024699677104.83,1067934316663.73,1104144098655.4,1136392435879.93,1159516765966.74,1172504556327.95,1200404173310.85,1215465295987.1,1234440716899.24,1253956080040.58,1279715011728.41,1307474310835.06,1365864366132.74,1428547015852.95,1472086986702.27,1488357085661.74,1516576625139.09,1507387510675.44,1538478509456.19,1573353590711.44,1596631709270.51,1633087327142.87,1693471014006.6,1751916074515.34,1819912830533.8,1856032808552.11,1876718981842.74,1890095171614.98,1947380646916.34,1976251260762.55,2025209733087.51,2076909448954.48,2087589297171.39,2032793615396.13,2068195168284.58,2114494342361.08,2126438170962.75,2139610059469.37,2163393320385.81,2182928888866.41,2204064077585.82,2252015631458.12,2293450838601.72,2327998137573.22,..,..,..
Gross value added at basic prices (GVA) (constant 2015 US$),NY.GDP.FCST.KD,Germany,DEU,1389084699041.43,1408000073115.93,1388432437493.78,1456701746463.33,1505620835518.72,1550843820924.26,1616286687966.44,1639550425019.41,1651291009721.25,1639333010420.93,1663249009021.56,1712820358515.09,1758043328387.46,1797613445471.43,1819572677181.3,1889146492603.47,1967851863179.55,2069168728122.66,2174181711139.3,2215859309126.06,2192604418219.36,2238510181215.1,2278979741566.55,2301630613655.59,2348442415972.95,2399482383299.28,2440253953059.56,2519380995119.23,2570118953036.74,2571629011176.01,2555622390461.7,2597299999543.59,2615118687806,2716594592545.89,2812936304050.31,2842533436922.91,2665856634628.38,2782131111352.13,2889647259744.23,2905049850545.75,2918338364390.35,2984176892605.42,3020116278539.06,3088068894806.19,3171726111283.67,3212799701547.9,3226994243618.99,..,..,..
Gross value added at basic prices (GVA) (constant 2015 US$),NY.GDP.FCST.KD,India,IND,194790633037.262,197051785763.684,214795184150.134,217479919312.953,233725431911.982,246586377476.061,233760218888.269,250521158748.732,264614285999.631,272352691722.977,293742657966.785,305378463277.151,318087507964.362,331812343317.44,343540025434.31,378443484542.095,401655207713.924,422883110479.868,428932463037.295,451939721093.877,477615888678.592,508158469078.136,545194038577.928,588671224665.725,613993795829.611,655029421298.972,707459328135.016,736805855209.52,776487837288.776,806598108906.23,870855862354.486,932259348572.243,1009462579236.55,1090768796817.62,1171304354186.51,1221815660225.62,1305590138221.92,1410427422749.69,1484098625025.97,1564524503275.64,1659237455935.53,1777952256180.64,1920694965494.66,2073813202696.55,2203036251506.85,2331113563101.75,2423067630718.83,2321536407384.12,2525936381801.77,2693361895015.24
